"id","SP_NAME","date_time","outletid","total_bet","total_win","pj_contribution","pj_payout","seed_money","seed_money_overk","seed_contri","ChannelType","platformcode","gamebrand","gamename","playerid","txn_count","bet_0_2","bet_3_10","bet_11_50","bet_51_100","bet_101_250","bet_251_1000","bet_1k_5k","bet_above_5k"
3622,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4582",1,0,0,1,0,0,0,0,0
3623,SP1,2024-11-01 00:00:00.000,"1",20.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4583",1,0,0,1,0,0,0,0,0
3624,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4586",1,0,1,0,0,0,0,0,0
3625,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4588",1,0,0,1,0,0,0,0,0
3626,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"459",1,0,1,0,0,0,0,0,0
3627,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4590",1,0,1,0,0,0,0,0,0
3628,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4591",1,0,1,0,0,0,0,0,0
3629,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4592",1,0,1,0,0,0,0,0,0
3630,SP1,2024-11-01 00:00:00.000,"1",13.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4595",3,3,0,0,0,0,0,0,0
3631,SP1,2024-11-01 00:00:00.000,"1",110.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4598",2,0,0,0,2,0,0,0,0
3632,SP1,2024-11-01 00:00:00.000,"1",1.000000,4.400000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4600",1,1,0,0,0,0,0,0,0
3633,SP1,2024-11-01 00:00:00.000,"1",10.000000,4.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4601",1,0,1,0,0,0,0,0,0
3634,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4605",1,0,0,1,0,0,0,0,0
3635,SP1,2024-11-01 00:00:00.000,"1",30.000000,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4606",2,0,2,0,0,0,0,0,0
3636,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4607",1,0,0,1,0,0,0,0,0
3637,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4609",1,0,1,0,0,0,0,0,0
3638,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4610",1,0,1,0,0,0,0,0,0
3639,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4611",1,0,1,0,0,0,0,0,0
3640,SP1,2024-11-01 00:00:00.000,"1",10.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4612",1,0,1,0,0,0,0,0,0
3641,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4613",1,0,1,0,0,0,0,0,0
3642,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4617",1,0,1,0,0,0,0,0,0
3643,SP1,2024-11-01 00:00:00.000,"1",3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"462",1,0,1,0,0,0,0,0,0
3644,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4623",1,0,1,0,0,0,0,0,0
3645,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4624",1,0,1,0,0,0,0,0,0
3646,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4627",1,0,0,1,0,0,0,0,0
3647,SP1,2024-11-01 00:00:00.000,"1",1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4628",1,1,0,0,0,0,0,0,0
3648,SP1,2024-11-01 00:00:00.000,"1",80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"463",1,0,0,0,1,0,0,0,0
3649,SP1,2024-11-01 00:00:00.000,"1",0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4632",1,1,0,0,0,0,0,0,0
3650,SP1,2024-11-01 00:00:00.000,"1",15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4634",2,0,2,0,0,0,0,0,0
3651,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4635",1,0,0,1,0,0,0,0,0
3652,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4636",1,0,1,0,0,0,0,0,0
3653,SP1,2024-11-01 00:00:00.000,"1",5.000000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4637",1,0,1,0,0,0,0,0,0
3654,SP1,2024-11-01 00:00:00.000,"1",5.000000,76.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4638",1,0,1,0,0,0,0,0,0
3655,SP1,2024-11-01 00:00:00.000,"1",8.000000,26.400000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4640",1,0,1,0,0,0,0,0,0
3656,SP1,2024-11-01 00:00:00.000,"1",36.000000,11.750000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4641",1,0,0,1,0,0,0,0,0
3657,SP1,2024-11-01 00:00:00.000,"1",10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4642",1,0,1,0,0,0,0,0,0
3658,SP1,2024-11-01 00:00:00.000,"1",13.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4644",2,0,2,0,0,0,0,0,0
3659,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4645",1,0,1,0,0,0,0,0,0
3660,SP1,2024-11-01 00:00:00.000,"1",6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4646",2,2,0,0,0,0,0,0,0
3661,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"465",1,0,1,0,0,0,0,0,0
3662,SP1,2024-11-01 00:00:00.000,"1",1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4650",1,1,0,0,0,0,0,0,0
3663,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4652",1,0,1,0,0,0,0,0,0
3664,SP1,2024-11-01 00:00:00.000,"1",77.000000,74.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4658",2,0,0,0,2,0,0,0,0
3665,SP1,2024-11-01 00:00:00.000,"1",8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4659",1,0,1,0,0,0,0,0,0
3666,SP1,2024-11-01 00:00:00.000,"1",0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4660",1,1,0,0,0,0,0,0,0
3667,SP1,2024-11-01 00:00:00.000,"1",5.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4664",1,0,1,0,0,0,0,0,0
3668,SP1,2024-11-01 00:00:00.000,"1",0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4665",1,1,0,0,0,0,0,0,0
3669,SP1,2024-11-01 00:00:00.000,"1",60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4668",4,0,4,0,0,0,0,0,0
3670,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4676",1,0,0,1,0,0,0,0,0
3671,SP1,2024-11-01 00:00:00.000,"1",49.500000,241.950000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4677",4,0,4,0,0,0,0,0,0
3672,SP1,2024-11-01 00:00:00.000,"1",8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4678",1,0,1,0,0,0,0,0,0
3673,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4681",1,0,1,0,0,0,0,0,0
3674,SP1,2024-11-01 00:00:00.000,"1",3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4686",1,0,1,0,0,0,0,0,0
3675,SP1,2024-11-01 00:00:00.000,"1",20.000000,262.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4687",1,0,0,1,0,0,0,0,0
3676,SP1,2024-11-01 00:00:00.000,"1",0.500000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4690",1,1,0,0,0,0,0,0,0
3677,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4691",1,0,1,0,0,0,0,0,0
3678,SP1,2024-11-01 00:00:00.000,"1",10.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4692",1,0,1,0,0,0,0,0,0
3679,SP1,2024-11-01 00:00:00.000,"1",8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"47",1,0,1,0,0,0,0,0,0
3680,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4701",1,0,1,0,0,0,0,0,0
3681,SP1,2024-11-01 00:00:00.000,"1",19.000000,6.400000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4702",3,3,0,0,0,0,0,0,0
3682,SP1,2024-11-01 00:00:00.000,"1",118.000000,24.750000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4703",2,0,2,0,0,0,0,0,0
3683,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4704",1,0,1,0,0,0,0,0,0
3684,SP1,2024-11-01 00:00:00.000,"1",2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4705",1,1,0,0,0,0,0,0,0
3685,SP1,2024-11-01 00:00:00.000,"1",80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4707",1,0,0,0,1,0,0,0,0
3686,SP1,2024-11-01 00:00:00.000,"1",23.000000,40.800000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4708",3,0,3,0,0,0,0,0,0
3687,SP1,2024-11-01 00:00:00.000,"1",15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"471",2,0,2,0,0,0,0,0,0
3688,SP1,2024-11-01 00:00:00.000,"1",12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4710",2,0,2,0,0,0,0,0,0
3689,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4714",1,0,1,0,0,0,0,0,0
3690,SP1,2024-11-01 00:00:00.000,"1",2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4718",1,1,0,0,0,0,0,0,0
3691,SP1,2024-11-01 00:00:00.000,"1",36.000000,57.750000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4719",1,0,0,1,0,0,0,0,0
3692,SP1,2024-11-01 00:00:00.000,"1",40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"472",2,0,0,2,0,0,0,0,0
3693,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4721",1,0,1,0,0,0,0,0,0
3694,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4723",1,0,1,0,0,0,0,0,0
3695,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4726",1,0,0,1,0,0,0,0,0
3696,SP1,2024-11-01 00:00:00.000,"1",72.000000,45.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"473",1,0,0,0,1,0,0,0,0
3697,SP1,2024-11-01 00:00:00.000,"1",36.000000,41.750000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4731",1,0,0,1,0,0,0,0,0
3698,SP1,2024-11-01 00:00:00.000,"1",2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4733",1,1,0,0,0,0,0,0,0
3699,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4734",1,0,0,1,0,0,0,0,0
3700,SP1,2024-11-01 00:00:00.000,"1",30.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4735",2,0,2,0,0,0,0,0,0
3701,SP1,2024-11-01 00:00:00.000,"1",25.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4737",2,0,0,2,0,0,0,0,0
3702,SP1,2024-11-01 00:00:00.000,"1",1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4738",1,1,0,0,0,0,0,0,0
3703,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4739",1,0,1,0,0,0,0,0,0
3704,SP1,2024-11-01 00:00:00.000,"1",20.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4740",1,0,0,1,0,0,0,0,0
3705,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4743",1,0,1,0,0,0,0,0,0
3706,SP1,2024-11-01 00:00:00.000,"1",160.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4744",2,0,0,0,2,0,0,0,0
3707,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4745",1,0,1,0,0,0,0,0,0
3708,SP1,2024-11-01 00:00:00.000,"1",10.000000,25.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4749",1,0,1,0,0,0,0,0,0
3709,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4750",1,0,1,0,0,0,0,0,0
3710,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4754",1,0,0,1,0,0,0,0,0
3711,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4758",1,0,1,0,0,0,0,0,0
3712,SP1,2024-11-01 00:00:00.000,"1",2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4759",1,1,0,0,0,0,0,0,0
3713,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4760",1,0,1,0,0,0,0,0,0
3714,SP1,2024-11-01 00:00:00.000,"1",1.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4761",1,1,0,0,0,0,0,0,0
3715,SP1,2024-11-01 00:00:00.000,"1",13.000000,27.200000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4762",2,0,2,0,0,0,0,0,0
3716,SP1,2024-11-01 00:00:00.000,"1",45.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4763",3,0,0,3,0,0,0,0,0
3717,SP1,2024-11-01 00:00:00.000,"1",7.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4765",3,3,0,0,0,0,0,0,0
3718,SP1,2024-11-01 00:00:00.000,"1",36.000000,37.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4766",1,0,0,1,0,0,0,0,0
3719,SP1,2024-11-01 00:00:00.000,"1",40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4769",2,0,0,2,0,0,0,0,0
3720,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"477",1,0,1,0,0,0,0,0,0
3721,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4770",1,0,1,0,0,0,0,0,0
3722,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4771",2,0,2,0,0,0,0,0,0
3723,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4773",1,0,1,0,0,0,0,0,0
3724,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4776",2,0,2,0,0,0,0,0,0
3725,SP1,2024-11-01 00:00:00.000,"1",6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4777",2,0,2,0,0,0,0,0,0
3726,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4779",1,0,0,1,0,0,0,0,0
3727,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"478",1,0,1,0,0,0,0,0,0
3728,SP1,2024-11-01 00:00:00.000,"1",36.000000,36.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4782",1,0,0,1,0,0,0,0,0
3729,SP1,2024-11-01 00:00:00.000,"1",11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4783",2,0,2,0,0,0,0,0,0
3730,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4784",1,0,1,0,0,0,0,0,0
3731,SP1,2024-11-01 00:00:00.000,"1",20.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4787",1,0,0,1,0,0,0,0,0
3732,SP1,2024-11-01 00:00:00.000,"1",25.000000,14.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"479",2,0,0,2,0,0,0,0,0
3733,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4791",1,0,1,0,0,0,0,0,0
3734,SP1,2024-11-01 00:00:00.000,"1",5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4792",1,0,1,0,0,0,0,0,0
3735,SP1,2024-11-01 00:00:00.000,"1",10.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4796",1,0,1,0,0,0,0,0,0
3736,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4800",1,0,1,0,0,0,0,0,0
3737,SP1,2024-11-01 00:00:00.000,"1",72.000000,67.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4803",1,0,0,0,1,0,0,0,0
3738,SP1,2024-11-01 00:00:00.000,"1",15.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4806",2,0,2,0,0,0,0,0,0
3739,SP1,2024-11-01 00:00:00.000,"1",23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4807",3,0,3,0,0,0,0,0,0
3740,SP1,2024-11-01 00:00:00.000,"1",40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"481",2,0,0,2,0,0,0,0,0
3741,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4810",1,0,1,0,0,0,0,0,0
3742,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4811",1,0,1,0,0,0,0,0,0
3743,SP1,2024-11-01 00:00:00.000,"1",30.000000,145.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4812",2,0,2,0,0,0,0,0,0
3744,SP1,2024-11-01 00:00:00.000,"1",10.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4813",1,0,1,0,0,0,0,0,0
3745,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4816",1,0,1,0,0,0,0,0,0
3746,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4818",1,0,0,1,0,0,0,0,0
3747,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"4819",2,0,2,0,0,0,0,0,0
